policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Random,closed_33,10,2,0.986159169550173,44.90000000000037,125.59999999999714,inf,1212120.0,13450.0,13133,695.9000000000897,ALL_DEPLETED
Boustrophedon,closed_33,10,0,0.8961937716262975,39.40000000000029,57.90000000000055,inf,1212120.0,2900.0,3663,733.8000000000983,ALL_DEPLETED
Boustrophedon,closed_33,10,1,0.9757785467128027,40.3000000000003,87.29999999999932,inf,1212120.0,4475.0,3996,734.3000000000984,ALL_DEPLETED
Boustrophedon,closed_33,10,2,0.6747404844290658,50.00000000000044,inf,inf,1212120.0,2500.0,3023,734.8000000000985,ALL_DEPLETED
Spiral,closed_33,10,0,0.9567474048442907,18.099999999999987,61.500000000000604,inf,1212120.0,6675.0,6299,729.3000000000973,ALL_DEPLETED
Spiral,closed_33,10,1,1.0,17.49999999999998,46.60000000000039,124.89999999999718,229730.99179657944,8875.0,2076,124.89999999999718,COMPLETED
Spiral,closed_33,10,2,0.9948096885813149,18.19999999999999,54.0000000000005,inf,1212120.0,9975.0,5146,725.7000000000965,ALL_DEPLETED
VoronoiPartition,closed_33,10,0,0.903114186851211,18.39999999999999,41.60000000000032,inf,1212120.0,3750.0,3140,733.2000000000982,ALL_DEPLETED
VoronoiPartition,closed_33,10,1,0.9705882352941176,17.299999999999976,119.79999999999747,inf,1212120.0,4500.0,3462,732.2000000000979,ALL_DEPLETED
VoronoiPartition,closed_33,10,2,0.9325259515570934,17.399999999999977,81.59999999999964,inf,1212120.0,3700.0,4090,732.700000000098,ALL_DEPLETED
GridDecomposition,closed_33,10,0,1.0,15.499999999999961,40.1000000000003,137.69999999999646,247928.8131438312,5375.0,2155,137.69999999999646,COMPLETED
GridDecomposition,closed_33,10,1,0.9965397923875432,17.799999999999983,58.100000000000556,inf,1212120.0,6100.0,7497,728.100000000097,ALL_DEPLETED
GridDecomposition,closed_33,10,2,1.0,16.599999999999966,78.99999999999979,199.79999999999293,350525.7506050195,6150.0,2415,199.79999999999293,COMPLETED
STC,closed_33,10,0,0.9688581314878892,18.19999999999999,49.50000000000043,inf,1212120.0,3150.0,5070,730.9000000000976,ALL_DEPLETED
STC,closed_33,10,1,0.9982698961937716,17.399999999999977,44.20000000000036,inf,1212120.0,5350.0,6537,726.6000000000967,ALL_DEPLETED
STC,closed_33,10,2,0.9809688581314879,17.49999999999998,52.80000000000048,inf,1212120.0,5725.0,4857,730.1000000000975,ALL_DEPLETED
Random,closed_33,20,0,1.0,15.399999999999961,46.50000000000039,509.00000000004724,1799001.0068088435,14125.0,20799,509.00000000004724,COMPLETED
Random,closed_33,20,1,0.9982698961937716,19.200000000000003,51.800000000000466,inf,2424240.0,14300.0,27941,698.0000000000902,ALL_DEPLETED
Random,closed_33,20,2,1.0,16.399999999999963,50.80000000000045,459.600000000036,1617300.1455669685,14050.0,18357,459.600000000036,COMPLETED
Boustrophedon,closed_33,20,0,0.9982698961937716,14.299999999999965,38.400000000000276,inf,2424240.0,8200.0,4916,734.2000000000984,ALL_DEPLETED
Boustrophedon,closed_33,20,1,1.0,19.900000000000013,40.400000000000304,63.20000000000063,220552.87272706302,7175.0,1209,63.20000000000063,COMPLETED
Boustrophedon,closed_33,20,2,1.0,13.799999999999967,43.200000000000344,93.69999999999895,323380.7909017522,10600.0,1811,93.69999999999895,COMPLETED
Spiral,closed_33,20,0,0.9809688581314879,6.699999999999992,17.59999999999998,inf,2424240.0,10150.0,13938,732.8000000000981,ALL_DEPLETED
Spiral,closed_33,20,1,0.9982698961937716,6.799999999999992,24.00000000000007,inf,2424240.0,11175.0,14025,730.6000000000976,ALL_DEPLETED
Spiral,closed_33,20,2,1.0,6.5999999999999925,18.499999999999993,75.39999999999999,270339.2782269963,10050.0,2265,75.39999999999999,COMPLETED
VoronoiPartition,closed_33,20,0,0.9982698961937716,6.999999999999991,19.200000000000003,inf,2424240.0,7575.0,3904,733.8000000000983,ALL_DEPLETED
VoronoiPartition,closed_33,20,1,1.0,7.19999999999999,21.70000000000004,61.80000000000061,212362.3426190582,6925.0,1150,61.80000000000061,COMPLETED
VoronoiPartition,closed_33,20,2,0.9498269896193772,6.199999999999994,18.29999999999999,inf,2424240.0,5475.0,5428,734.3000000000984,ALL_DEPLETED
GridDecomposition,closed_33,20,0,0.9982698961937716,5.599999999999996,14.699999999999964,inf,2424240.0,9325.0,14122,732.400000000098,ALL_DEPLETED
GridDecomposition,closed_33,20,1,1.0,5.799999999999995,16.699999999999967,60.100000000000584,216108.12452661386,7550.0,1837,60.100000000000584,COMPLETED
GridDecomposition,closed_33,20,2,1.0,5.799999999999995,15.89999999999996,69.20000000000034,249683.82697480638,8425.0,2293,69.20000000000034,COMPLETED
STC,closed_33,20,0,1.0,5.899999999999995,15.199999999999962,46.50000000000039,168703.15057960525,6875.0,1437,46.50000000000039,COMPLETED
STC,closed_33,20,1,1.0,6.399999999999993,15.299999999999962,58.30000000000056,207788.55901910271,7650.0,1726,58.30000000000056,COMPLETED
STC,closed_33,20,2,0.9792387543252595,5.799999999999995,16.19999999999996,inf,2424240.0,6275.0,8549,732.8000000000981,ALL_DEPLETED
